accession,domain_number,subaccession,domain_begin,domain_end
PF02503,PP_kinase,V6EWX7,133,309
PF02503,PP_kinase,Q2RSD4,166,345
PF02503,PP_kinase,Q0BQH1,184,374
PF02503,PP_kinase,PPK1,135,314
PF02503,PP_kinase,Q5FPM2,179,364
PF02503,PP_kinase,A9HJU7,170,352
PF02503,PP_kinase,A4RQI1,142,323
PF02503,PP_kinase,M4YKP8,126,307
PF02503,PP_kinase,A0A068NW01,125,301
PF02503,PP_kinase,Q46I84,125,311
PF02503,PP_kinase,A5GWZ7,125,311
PF02503,PP_kinase,A5GPR1,125,312
PF02503,PP_kinase,PPK1,125,312
PF02503,PP_kinase,B0CBI8,149,333
PF02503,PP_kinase,K9RYL3,160,347
PF02503,PP_kinase,PPK1,137,321
PF02503,PP_kinase,B1X309,133,321
PF02503,PP_kinase,K8GNF0,133,320
PF02503,PP_kinase,K9WFQ7,168,356
PF02503,PP_kinase,K9SDI6,138,326
PF02503,PP_kinase,K9VW63,134,322
PF02503,PP_kinase,K9TRK9,136,328
PF02503,PP_kinase,K9Y8X1,133,322
PF02503,PP_kinase,K9Y0J3,133,321
PF02503,PP_kinase,K9UHX0,136,337
PF02503,PP_kinase,Q8YR57,133,321
PF02503,PP_kinase,K9R939,133,321
PF02503,PP_kinase,K9V9P7,139,327
PF02503,PP_kinase,K9U048,139,327
PF02503,PP_kinase,K9XDG6,133,321
PF02503,PP_kinase,K9YP03,134,324
PF02503,PP_kinase,K9Z8K9,133,322
PF02503,PP_kinase,B7JVY7,133,321
PF02503,PP_kinase,D3ENP4,133,321
PF02503,PP_kinase,PPK1,133,321
PF02503,PP_kinase,B7K7F9,133,321
PF02503,PP_kinase,Q2JJX2,160,336
PF02503,PP_kinase,K9SVZ2,128,305
PF02503,PP_kinase,K9SLV5,195,374
PF02503,PP_kinase,E3IYX4,150,345
PF02503,PP_kinase,Q2J6X2,171,363
PF02503,PP_kinase,F8AVM8,149,345
PF02503,PP_kinase,D2SEH9,127,311
PF02503,PP_kinase,U5WC73,190,369
PF02503,PP_kinase,F5YYD4,163,348
PF02503,PP_kinase,D5UTF7,166,345
PF02503,PP_kinase,D6ZET6,127,304
PF02503,PP_kinase,Q5YRY4,155,335
PF02503,PP_kinase,W5WRG2,276,455
PF02503,PP_kinase,F4CR12,262,449
PF02503,PP_kinase,H5WYH3,183,362
PF02503,PP_kinase,A4FMN8,196,376
PF02503,PP_kinase,C8XEZ5,195,372
PF02503,PP_kinase,D6ZJ57,236,427
PF02503,PP_kinase,E6SAY5,191,375
PF02503,PP_kinase,D2Q183,151,325
PF02503,PP_kinase,A6W6C6,144,325
PF02503,PP_kinase,A9WNI4,169,353
PF02503,PP_kinase,D2NRH1,180,364
PF02503,PP_kinase,D5UJR2,152,344
PF02503,PP_kinase,D1BUV0,169,360
PF02503,PP_kinase,C5C245,146,337
PF02503,PP_kinase,E2SBS1,152,327
PF02503,PP_kinase,A1SPL9,136,311
PF02503,PP_kinase,R7XTY1,172,347
PF02503,PP_kinase,S5VQ22,148,323
PF02503,PP_kinase,C7QKI2,125,300
PF02503,PP_kinase,D2B419,135,309
PF02503,PP_kinase,D7B8U2,139,316
PF02503,PP_kinase,D3Q9J0,144,319
PF02503,PP_kinase,D1A1E1,136,311
PF02503,PP_kinase,F5XF46,148,323
PF02503,PP_kinase,A0A3N4CWU9,129,305
PF02503,PP_kinase,D7GG25,144,319
PF02503,PP_kinase,E6K2B7,160,347
PF02503,PP_kinase,H8MTE9,146,322
PF02503,PP_kinase,D3FBN7,314,491
PF02503,PP_kinase,I0I6U3,259,435
PF02503,PP_kinase,Q6MP55,148,327
PF02503,PP_kinase,I0IIS0,145,352
PF02503,PP_kinase,Q18JD8,135,314
PF02503,PP_kinase,D4GUB5,162,354
PF02503,PP_kinase,F8D2X3,200,379
PF02503,PP_kinase,W0JVH3,205,383
PF02503,PP_kinase,L0IC63,199,372
PF02503,PP_kinase,Q5V654,139,315
PF02503,PP_kinase,M1XTP2,148,320
PF02503,PP_kinase,C7P487,142,318
PF02503,PP_kinase,D4GZ78,131,309
PF02503,PP_kinase,E4NKY7,139,314
PF02503,PP_kinase,Q747E4,144,323
PF02503,PP_kinase,B5EGI7,245,424
PF02503,PP_kinase,B3E3G5,178,357
PF02503,PP_kinase,Q6ANU2,108,287
PF02503,PP_kinase,I5B465,146,326
PF02503,PP_kinase,G4T0A7,140,318
PF02503,PP_kinase,D0LXX4,213,392
PF02503,PP_kinase,A5EXN5,144,325
PF02503,PP_kinase,L0H062,148,324
PF02503,PP_kinase,I3YEL7,157,336
PF02503,PP_kinase,S6CFA1,146,327
PF02503,PP_kinase,F4PUB3,625,802
PF02503,PP_kinase,F0ZBC5,387,564
PF02503,PP_kinase,Q7NKH7,138,314
PF02503,PP_kinase,C1AB08,125,311
PF02503,PP_kinase,W0RKU0,131,311
PF02503,PP_kinase,S0ESM3,136,315
PF02503,PP_kinase,Q8TUI6,120,309
PF02503,PP_kinase,E1RG11,126,316
PF02503,PP_kinase,H1YY86,143,332
PF02503,PP_kinase,R9T8E0,141,325
PF02503,PP_kinase,B8GKW5,144,332
PF02503,PP_kinase,B8GKW6,141,327
PF02503,PP_kinase,A7I8B1,128,314
PF02503,PP_kinase,L0HHC5,128,314
PF02503,PP_kinase,Q2FQ01,138,324
PF02503,PP_kinase,Q2FLX1,140,325
PF02503,PP_kinase,D1B706,135,324
PF02503,PP_kinase,E3D0G3,140,330
PF02503,PP_kinase,I0AHB6,130,319
PF02503,PP_kinase,I7A1I5,131,318
PF02503,PP_kinase,B3QY85,145,329
PF02503,PP_kinase,PPK12,140,325
PF02503,PP_kinase,B4S9S6,143,326
PF02503,PP_kinase,PPK11,122,307
PF02503,PP_kinase,A7H7U1,166,353
PF02503,PP_kinase,A9WI61,160,348
PF02503,PP_kinase,Q1ARY3,133,316
PF02503,PP_kinase,F0RLK2,185,358
PF02503,PP_kinase,L0A0Z0,133,304
PF02503,PP_kinase,B2UQN5,119,296
PF02503,PP_kinase,D5SP84,135,314
PF02503,PP_kinase,D2QYQ1,122,302
PF02503,PP_kinase,F0SRW1,129,308
PF02503,PP_kinase,PPK1,209,453
PF02503,PP_kinase,G0GG37,118,284
PF02503,PP_kinase,V5WLJ4,131,309
PF02503,PP_kinase,H9UMU7,120,304
PF02503,PP_kinase,F2NTU4,122,314
PF02503,PP_kinase,F4LMJ1,121,310
PF02503,PP_kinase,F8EY27,121,295
PF02503,PP_kinase,F5YFF0,119,304
PF02503,PP_kinase,F5YK18,138,331
PF02503,PP_kinase,C6W7J3,168,351
PF02503,PP_kinase,A0A6N4SQW2,133,315
PF02503,PP_kinase,E4TM19,130,313
PF02503,PP_kinase,I4AJI5,129,311
PF02503,PP_kinase,G0J7Z1,130,314
PF02503,PP_kinase,F0S480,133,307
PF02503,PP_kinase,D3UG82,92,267
PF02503,PP_kinase,C5ZYA7,124,299
PF02503,PP_kinase,Q7VIV9,122,297
PF02503,PP_kinase,Q7M813,122,298
PF02503,PP_kinase,E6X378,125,298
PF02503,PP_kinase,A6Q1T3,122,298
PF02503,PP_kinase,PPK1,120,296
PF02503,PP_kinase,PPK1,121,296
PF02503,PP_kinase,E0UPN8,123,299
PF02503,PP_kinase,F8KRP6,121,294
PF02503,PP_kinase,PPK1,117,302
PF02503,PP_kinase,A0A0M6WP15,122,301
PF02503,PP_kinase,C4Z3M7,183,361
PF02503,PP_kinase,E1QZY4,156,337
PF02503,PP_kinase,A0A401LF57,127,306
PF02503,PP_kinase,R9SLJ4,142,326
PF02503,PP_kinase,Q2NGD5,135,311
PF02503,PP_kinase,B0S0E1,121,300
PF02503,PP_kinase,B9DTD8,120,298
PF02503,PP_kinase,C7N1F0,143,342
PF02503,PP_kinase,C8WMR7,139,344
PF02503,PP_kinase,E6U7P7,118,294
PF02503,PP_kinase,F7V547,133,312
PF02503,PP_kinase,G4Q6E8,123,300
PF02503,PP_kinase,D2RMB0,124,302
PF02503,PP_kinase,F2I8M1,138,321
PF02503,PP_kinase,PPK1,133,307
PF02503,PP_kinase,B9E7W4,137,314
PF02503,PP_kinase,F2F833,153,337
PF02503,PP_kinase,PPK1,135,316
PF02503,PP_kinase,D3FY53,134,314
PF02503,PP_kinase,I0JJY2,133,312
PF02503,PP_kinase,K0IWL6,131,308
PF02503,PP_kinase,F4PF87,71,251
PF02503,PP_kinase,N0B1K6,129,311
PF02503,PP_kinase,E6TXI0,128,313
PF02503,PP_kinase,U5LCH6,134,321
PF02503,PP_kinase,PPK1,132,316
PF02503,PP_kinase,H6LCQ8,120,305
PF02503,PP_kinase,D1AFT8,122,297
PF02503,PP_kinase,E3H9K3,124,300
PF02503,PP_kinase,F0SVP3,123,300
PF02503,PP_kinase,C8WRR2,124,307
PF02503,PP_kinase,B0TDY8,146,327
PF02503,PP_kinase,H6N9Z0,128,311
PF02503,PP_kinase,W8TKK5,123,300
PF02503,PP_kinase,E3PX66,123,302
PF02503,PP_kinase,R4KEL9,121,300
PF02503,PP_kinase,Q97LE0,112,287
PF02503,PP_kinase,A5MZG8,124,307
PF02503,PP_kinase,D9SSB0,124,303
PF02503,PP_kinase,M1MT72,126,303
PF02503,PP_kinase,Q24YT0,126,306
PF02503,PP_kinase,E0RXN8,133,315
PF02503,PP_kinase,A0A7G9FKS1,127,306
PF02503,PP_kinase,G2T2W3,130,320
PF02503,PP_kinase,A0A396KGP9,122,308
PF02503,PP_kinase,A0A3E2XMT4,126,307
PF02503,PP_kinase,I5AQZ7,129,311
PF02503,PP_kinase,A0A373NEQ1,127,311
PF02503,PP_kinase,Q04DJ2,125,311
PF02503,PP_kinase,A5VID3,125,331
PF02503,PP_kinase,Q1GBB4,130,307
PF02503,PP_kinase,G2SQ63,125,302
PF02503,PP_kinase,J9VYK5,127,306
PF02503,PP_kinase,PPK1,123,301
PF02503,PP_kinase,Q03SH6,125,303
PF02503,PP_kinase,C9LYK5,124,298
PF02503,PP_kinase,G0VRY7,123,310
PF02503,PP_kinase,Q7MTR1,124,307
PF02503,PP_kinase,A0A7G1HRU7,131,312
PF02503,PP_kinase,A6LE06,121,308
PF02503,PP_kinase,G8UQR9,122,300
PF02503,PP_kinase,B3QTW8,120,301
PF02503,PP_kinase,W8F5S7,125,310
PF02503,PP_kinase,G4QMQ3,121,307
PF02503,PP_kinase,K7AGG9,123,308
PF02503,PP_kinase,Q5QY93,114,299
PF02503,PP_kinase,A1S760,131,316
PF02503,PP_kinase,E1SS63,120,305
PF02503,PP_kinase,W0HZR9,117,303
PF02503,PP_kinase,K0C539,120,305
PF02503,PP_kinase,Q1LU12,120,304
PF02503,PP_kinase,Q7N3F4,118,303
PF02503,PP_kinase,I2BBE1,118,303
PF02503,PP_kinase,Q6LU86,118,303
PF02503,PP_kinase,PPK1,119,303
PF02503,PP_kinase,A1SXD1,140,325
PF02503,PP_kinase,C4L7P6,118,304
PF02503,PP_kinase,A0KM32,119,304
PF02503,PP_kinase,H2FXP0,118,303
PF02503,PP_kinase,E4T597,122,309
PF02503,PP_kinase,F4KMI2,126,316
PF02503,PP_kinase,Q8AAC4,125,312
PF02503,PP_kinase,F9Z6C0,125,308
PF02503,PP_kinase,E6ST05,124,307
PF02503,PP_kinase,H8KTX3,143,323
PF02503,PP_kinase,H1Y186,125,301
PF02503,PP_kinase,F0SDK6,124,301
PF02503,PP_kinase,C6XUJ9,125,303
PF02503,PP_kinase,F2IEE6,117,297
PF02503,PP_kinase,D5EAS2,122,305
PF02503,PP_kinase,L0KV65,121,305
PF02503,PP_kinase,A0A378RKY5,126,320
PF02503,PP_kinase,A3UAA5,120,316
PF02503,PP_kinase,G8X488,122,316
PF02503,PP_kinase,A6GY90,122,316
PF02503,PP_kinase,H8XPK6,118,311
PF02503,PP_kinase,G2Z1B4,122,316
PF02503,PP_kinase,T2KNK3,125,306
PF02503,PP_kinase,F6GJP5,124,305
PF02503,PP_kinase,F0RIP0,122,310
PF02503,PP_kinase,A4CK06,119,308
PF02503,PP_kinase,G2PPF7,122,308
PF02503,PP_kinase,G0L9G9,122,313
PF02503,PP_kinase,C7M9J8,119,318
PF02503,PP_kinase,F9YSL1,121,319
PF02503,PP_kinase,G8R5E0,123,305
PF02503,PP_kinase,F0P128,125,302
PF02503,PP_kinase,I3ZXQ1,124,331
PF02503,PP_kinase,H8KVN1,118,298
PF02503,PP_kinase,W0F3U9,119,292
PF02503,PP_kinase,H1YB87,123,298
PF02503,PP_kinase,C6W1M8,113,288
PF02503,PP_kinase,C6XZI8,116,292
PF02503,PP_kinase,C6VX39,123,305
PF02503,PP_kinase,F4L2B6,118,293
PF02503,PP_kinase,A4CMX9,129,304
PF02503,PP_kinase,F0RCJ9,129,300
PF02503,PP_kinase,F6GCM8,123,297
PF02503,PP_kinase,A3U9R5,128,305
PF02503,PP_kinase,F4L0B1,135,318
PF02503,PP_kinase,H6L183,126,306
PF02503,PP_kinase,A2SQZ9,142,311
PF02503,PP_kinase,D4H748,121,293
PF02503,PP_kinase,D7CY17,126,308
PF02503,PP_kinase,A9ETB1,186,367
PF02503,PP_kinase,I4B9B4,130,309
PF20988,SidF,Q5ZSD5,79,910
PF20988,SidF,A0A078KN81,75,898
PF06239,ECSIT_N,G5AJT8,42,222
PF06239,ECSIT_N,H0W0W4,73,253
PF06239,ECSIT_N,F7FTB5,96,276
PF06239,ECSIT_N,G4VSP0,95,272
PF06239,ECSIT_N,B4QXL9,55,234
PF06239,ECSIT_N,Q17B53,60,239
PF06239,ECSIT_N,Q7QI51,55,234
PF06239,ECSIT_N,H3BCG7,86,266
PF06239,ECSIT_N,F1QSV0,86,266
PF06239,ECSIT_N,H3CG44,84,264
PF06239,ECSIT_N,M4A0F8,78,258
PF06239,ECSIT_N,M3Y0V6,76,256
PF06239,ECSIT_N,G1SLP7,73,253
PF06239,ECSIT_N,L8YIA6,64,244
PF06239,ECSIT_N,ECSIT,73,253
PF06239,ECSIT_N,W5QB33,73,253
PF06239,ECSIT_N,G3QRT8,73,253
PF00707,IF3_C,I4C2S1,93,178
PF00707,IF3_C,F8C506,87,172
PF00707,IF3_C,F8AAU2,87,172
PF00707,IF3_C,C7LV67,85,170
PF00707,IF3_C,C8WZ71,85,170
PF00707,IF3_C,C6BRH0,67,152
PF00707,IF3_C,Q30Y12,93,178
PF00707,IF3_C,IF3,88,173
PF00707,IF3_C,T2GBC4,55,140
PF00707,IF3_C,Q1MRV7,68,153
PF00707,IF3_C,F3YW52,86,171
PF00707,IF3_C,I5AZT1,96,181
PF00707,IF3_C,C0QHL5,107,192
PF00707,IF3_C,B8FFU0,86,171
PF00707,IF3_C,A8ZZ73,53,138
PF00707,IF3_C,W0RKX9,33,118
PF00707,IF3_C,F8L8X1,79,164
PF00707,IF3_C,D6YVW4,79,164
PF00707,IF3_C,F8KWR9,79,164
PF00707,IF3_C,Q6MDC3,79,164
PF00707,IF3_C,C9LUE1,101,186
PF00707,IF3_C,A0A8D5A0N1,86,171
PF00707,IF3_C,G0VP73,66,151
PF00707,IF3_C,E1QF63,85,170
PF00707,IF3_C,Q3A4P2,84,169
PF00707,IF3_C,Q3ABS7,83,168
PF00707,IF3_C,F6B318,83,168
PF00707,IF3_C,E6SIU6,77,162
PF00707,IF3_C,Q67QG7,100,185
PF00707,IF3_C,D2RJ06,89,174
PF00707,IF3_C,A0A1D7XC56,68,153
PF00707,IF3_C,C8W0F6,77,162
PF00707,IF3_C,D5X806,86,171
PF00707,IF3_C,C9RBQ6,68,153
PF00707,IF3_C,B1I4J0,98,183
PF00707,IF3_C,B2A5P1,66,151
PF00707,IF3_C,B0TEV2,66,151
PF00707,IF3_C,W0E8D1,83,168
PF00707,IF3_C,F0SWS6,83,168
PF00707,IF3_C,Q0AY04,79,164
PF00707,IF3_C,K4LHJ8,150,235
PF00707,IF3_C,D7CNH5,66,151
PF00707,IF3_C,D1CFH7,66,151
PF00707,IF3_C,D1C2Z1,97,182
PF00707,IF3_C,Q2LR21,95,180
PF00707,IF3_C,A0LFC3,85,170
PF00707,IF3_C,F2NFL3,74,159
PF00707,IF3_C,D6Z315,93,179
PF00707,IF3_C,M1NJV1,24,110
PF00707,IF3_C,B3R0P4,93,178
PF00707,IF3_C,B1V8Z8,58,143
PF00707,IF3_C,IF3,97,182
PF00707,IF3_C,A5CD11,91,176
PF00707,IF3_C,F7XUW6,59,143
PF00707,IF3_C,IF3,88,173
PF00707,IF3_C,A0A098EHX4,82,167
PF00707,IF3_C,B2UMJ5,97,182
PF00707,IF3_C,D5EQ99,97,182
PF00707,IF3_C,B1ZQS1,103,188
PF00707,IF3_C,W0J509,103,188
PF00707,IF3_C,E1X313,93,179
PF00707,IF3_C,I0IEU7,110,195
PF00707,IF3_C,D8U9E6,223,308
PF00707,IF3_C,B1WV86,98,183
PF00707,IF3_C,F2I445,24,108
PF00707,IF3_C,Q4FNH8,96,181
PF00707,IF3_C,E1ZSK5,290,376
PF00707,IF3_C,C1EAZ3,85,171
PF00707,IF3_C,A4RV10,85,170
PF00707,IF3_C,A9TVL0,185,270
PF00707,IF3_C,I1MT09,163,247
PF00707,IF3_C,A0A804JB02,167,251
PF00707,IF3_C,D8R2N3,186,271
PF00707,IF3_C,I3TGZ6,90,175
PF00707,IF3_C,B6IV68,59,144
PF00707,IF3_C,Q5FSP8,88,173
PF00707,IF3_C,Q0BRP1,88,173
PF00707,IF3_C,D5BT80,86,171
PF00707,IF3_C,Q1GWI4,88,173
PF00707,IF3_C,D4YZ43,92,177
PF00707,IF3_C,W0AF41,89,174
PF00707,IF3_C,IF3,94,179
PF00707,IF3_C,F8J8M9,91,176
PF00707,IF3_C,E3HYR9,88,173
PF00707,IF3_C,B8IFP7,91,176
PF00707,IF3_C,IF3,89,174
PF00707,IF3_C,L0EU53,77,162
PF00707,IF3_C,Q2YQW0,49,134
PF00707,IF3_C,G4RBP6,86,171
PF00707,IF3_C,Q2N8L3,87,172
PF00707,IF3_C,Q0ATG8,116,201
PF00707,IF3_C,G2KMS7,77,162
PF00707,IF3_C,J9Z155,96,181
PF00707,IF3_C,Q2RNL3,88,173
PF00707,IF3_C,D0L0D1,102,187
PF00707,IF3_C,Q0AAL6,58,143
PF00707,IF3_C,I1YF42,55,140
PF00707,IF3_C,IF3,95,180
PF00707,IF3_C,G2J1E7,87,172
PF00707,IF3_C,D2UDK0,66,151
PF00707,IF3_C,IF3,84,168
PF00707,IF3_C,F9ZSN2,58,143
PF00707,IF3_C,Q5NGL7,68,153
PF00707,IF3_C,Q21KD9,94,179
PF00707,IF3_C,F2JVU9,89,174
PF00707,IF3_C,A7T3V5,89,174
PF00707,IF3_C,K0CGG6,68,153
PF00707,IF3_C,C6WX42,66,151
PF00707,IF3_C,E1VIJ8,95,180
PF00707,IF3_C,M4U407,77,162
PF00707,IF3_C,W0E2F2,90,175
PF00707,IF3_C,S6AK26,66,151
PF00707,IF3_C,D8ISD5,68,153
PF00707,IF3_C,A1K4E2,68,153
PF00707,IF3_C,Q7N3P7,53,139
PF00707,IF3_C,IF3,86,171
PF00707,IF3_C,S3CCG5,47,132
PF00707,IF3_C,F3QKS2,89,174
PF00707,IF3_C,Q6LQ70,41,127
PF00707,IF3_C,Q057Z3,91,177
PF00707,IF3_C,IF3,109,195
PF00707,IF3_C,IF3,93,179
PF00707,IF3_C,Q1LT05,83,169
PF00707,IF3_C,IF3,91,177
PF00707,IF3_C,Q082E2,24,109
PF00707,IF3_C,G4T398,79,164
PF00707,IF3_C,H8GQ75,91,176
PF00707,IF3_C,K0C531,49,134
PF00707,IF3_C,H5WKC7,73,159
PF00707,IF3_C,A0L4J7,92,177
PF00707,IF3_C,D5ATP6,56,141
PF00707,IF3_C,Q1GFS0,49,134
PF00707,IF3_C,Q28RH7,134,219
PF00707,IF3_C,D3PEE0,68,153
PF00707,IF3_C,F8E9V6,89,174
PF00707,IF3_C,D4H159,94,179
PF00707,IF3_C,E4TJG4,89,174
PF00707,IF3_C,B5Y856,77,162
PF00707,IF3_C,C0QUC3,30,115
PF00707,IF3_C,IF3,87,172
PF00707,IF3_C,D3DHB7,84,169
PF00707,IF3_C,I4BBE1,113,198
PF00707,IF3_C,IF3,94,179
PF00707,IF3_C,IF3,94,179
PF00707,IF3_C,S5LZA2,89,174
PF00707,IF3_C,W6ABK2,90,175
PF00707,IF3_C,D5E524,85,171
PF00707,IF3_C,L0RWB3,46,132
PF00707,IF3_C,Q4A5F8,28,114
PF00707,IF3_C,A5IYR4,77,163
PF00707,IF3_C,IF3,93,179
PF00707,IF3_C,W5UTI3,102,187
PF00707,IF3_C,B3PM61,66,152
PF00707,IF3_C,D1J7R4,130,216
PF00707,IF3_C,Q6KH16,89,175
PF00707,IF3_C,IF3,85,170
PF00707,IF3_C,IF3,85,171
PF00707,IF3_C,D1AYY2,85,170
PF00707,IF3_C,C5ZYX5,85,170
PF00707,IF3_C,IF3,84,169
PF00707,IF3_C,D3UHR9,84,169
PF00707,IF3_C,IF3,86,171
PF00707,IF3_C,A8EQY3,88,173
PF00707,IF3_C,D5V509,88,173
PF00707,IF3_C,E0URF1,86,171
PF00707,IF3_C,IF3,86,171
PF00707,IF3_C,E6X3D8,95,180
PF00707,IF3_C,IF3,86,171
PF00707,IF3_C,V5WHK3,84,170
PF00707,IF3_C,H9UHB5,84,169
PF00707,IF3_C,F0RWT4,84,172
PF00707,IF3_C,E1R4F9,84,172
PF00707,IF3_C,IF3,97,183
PF00707,IF3_C,Q73KR1,85,172
PF00707,IF3_C,IF3,91,176
PF00707,IF3_C,F4LJI1,85,170
PF00707,IF3_C,F8F1Z3,84,169
PF00707,IF3_C,G0GFV6,84,169
PF00707,IF3_C,D9QUE2,85,170
PF00707,IF3_C,E3DR62,95,180
PF00707,IF3_C,L0KAE4,93,178
PF00707,IF3_C,C0Z9B4,84,169
PF00707,IF3_C,H6NTD8,66,151
PF00707,IF3_C,C8WR12,65,150
PF00707,IF3_C,A0A2K8NAN2,85,170
PF00707,IF3_C,Q38VT2,78,163
PF00707,IF3_C,D3FWW4,79,164
PF00707,IF3_C,A0A0K6GJG2,92,177
PF00707,IF3_C,I0JPL5,79,164
PF00707,IF3_C,K0J1U2,85,170
PF00707,IF3_C,IF3,83,168
PF00707,IF3_C,IF3,87,172
PF00707,IF3_C,G2SP38,78,163
PF00707,IF3_C,A5VKX4,79,164
PF00707,IF3_C,G2KW66,84,169
PF00707,IF3_C,IF3,85,170
PF00707,IF3_C,Q1G9B2,79,165
PF00707,IF3_C,F2I654,24,109
PF00707,IF3_C,G9WJQ6,65,150
PF00707,IF3_C,F9VF78,77,162
PF00707,IF3_C,IF3,96,181
PF00707,IF3_C,A9NGH7,89,173
PF00707,IF3_C,A0A1Y3VRC9,95,180
PF00707,IF3_C,A0A373HRV0,95,180
PF00707,IF3_C,F4LW81,98,183
PF00707,IF3_C,D9RXT5,101,186
PF00707,IF3_C,F3ZZZ5,78,163
PF00707,IF3_C,IF3,93,178
PF00707,IF3_C,A3DES8,78,163
PF00707,IF3_C,L7VNR2,87,172
PF00707,IF3_C,B8I6V5,89,174
PF00707,IF3_C,F2JLW8,85,170
PF00707,IF3_C,D3R324,108,193
PF00707,IF3_C,H6LK14,59,144
PF00707,IF3_C,M1LTM5,113,198
PF00707,IF3_C,IF3,90,175
PF00707,IF3_C,A0PZN2,47,132
PF00707,IF3_C,IF3,88,173
PF00707,IF3_C,R4KBJ0,92,177
PF00707,IF3_C,D9SM18,87,173
PF00707,IF3_C,A5I6L7,86,171
PF00707,IF3_C,IF3,86,172
PF00707,IF3_C,A5N8L5,84,169
PF00707,IF3_C,W8T359,85,170
PF00707,IF3_C,D6GPX8,105,190
PF00707,IF3_C,E3PXT4,84,169
PF00707,IF3_C,K0AVP9,24,109
PF00707,IF3_C,B0S173,102,187
PF00707,IF3_C,A6TNP2,55,140
PF00707,IF3_C,A8MI84,55,140
PF00707,IF3_C,E6U7W2,88,173
PF00707,IF3_C,I5AW21,89,174
PF00707,IF3_C,C4Z6Q1,78,163
PF00707,IF3_C,A9KHG7,78,163
PF00707,IF3_C,A0A3E2XS26,78,163
PF00707,IF3_C,D4S0S4,78,163
PF00707,IF3_C,C7GFZ7,78,163
PF00707,IF3_C,E0S151,112,197
PF00707,IF3_C,A0A373JAM5,78,163
PF00707,IF3_C,A0A173UQI8,78,163
PF00707,IF3_C,A0A4Q8U668,78,163
PF00707,IF3_C,A0A416WC66,78,163
PF00707,IF3_C,B3QUU8,88,173
PF00707,IF3_C,I0AJI9,73,158
PF00707,IF3_C,I6ZMS1,77,162
PF00707,IF3_C,I4AFX4,97,182
PF00707,IF3_C,E4TPB0,94,179
PF00707,IF3_C,A0A6N4SRC2,96,181
PF00707,IF3_C,H8KW72,87,172
PF00707,IF3_C,I3Z7Q7,94,179
PF00707,IF3_C,B3ERV9,97,182
PF00707,IF3_C,F4L4Q2,126,211
PF00707,IF3_C,W0EU70,115,200
PF00707,IF3_C,F2ICS2,94,179
PF00707,IF3_C,IF3,87,172
PF00707,IF3_C,F3ZTF1,102,187
PF00707,IF3_C,H8XU91,70,155
PF00707,IF3_C,F0NXI0,70,155
PF00707,IF3_C,I0KDQ8,94,179
PF00707,IF3_C,E4RZ58,97,182
PF00707,IF3_C,C6W5Z1,85,170
PF00707,IF3_C,H6LA76,77,162
PF00707,IF3_C,Q2RYT7,65,150
PF00707,IF3_C,H1XPD3,83,167
PF00707,IF3_C,F2LY08,58,143
PF00707,IF3_C,A0A254S2P4,86,171
PF00707,IF3_C,D2QXM6,115,200
PF00707,IF3_C,IF3,91,176
PF00707,IF3_C,L0D9T9,66,151
PF00707,IF3_C,E8QZE3,86,171
PF00707,IF3_C,F0SQV4,65,151
PF00707,IF3_C,D5SPV2,58,144
PF00707,IF3_C,I4BW90,66,151
PF00707,IF3_C,D5EE57,71,156
PF00707,IF3_C,D1B9K4,75,160
PF00707,IF3_C,H0UKC0,89,174
PF00707,IF3_C,G7V992,86,171
PF00707,IF3_C,A7HKT2,89,174
PF00707,IF3_C,A8F6X0,97,182
PF00707,IF3_C,F7YWJ4,80,165
PF00707,IF3_C,IF3,85,170
PF00707,IF3_C,H2J5T0,86,171
PF00707,IF3_C,C5CE39,90,175
PF00707,IF3_C,I2F252,72,157
PF00707,IF3_C,F0S137,87,172
PF00707,IF3_C,D8LS76,201,285
PF00707,IF3_C,B7FWG9,101,186
PF00707,IF3_C,Q2JNY5,97,182
PF00707,IF3_C,K9WJ33,87,172
PF00707,IF3_C,K9UBC3,95,180
PF00707,IF3_C,K9YEP8,89,174
PF00707,IF3_C,K9Z456,92,177
PF00707,IF3_C,IF3,95,180
PF00707,IF3_C,K9SNP2,87,172
PF00707,IF3_C,IF3,91,176
PF00707,IF3_C,D7DXR2,91,176
PF00707,IF3_C,K8GQF9,92,177
PF00707,IF3_C,U5QIN4,78,163
PF00707,IF3_C,E4U545,93,178
PF00707,IF3_C,D7BDZ5,82,167
PF00707,IF3_C,IF3,82,167
PF00707,IF3_C,L0A021,104,189
PF00707,IF3_C,D7CWD9,86,171
PF00707,IF3_C,E1QZN9,85,170
PF00707,IF3_C,C1FA59,68,153
PF00707,IF3_C,Q1ITT2,120,205
PF00707,IF3_C,D2S8R8,101,186
PF00707,IF3_C,E2S9J0,79,164
PF00707,IF3_C,A0LUD1,111,196
PF00707,IF3_C,D6Z8H9,83,168
PF00707,IF3_C,D7B1Q4,71,156
PF00707,IF3_C,E6JZ81,55,140
PF00707,IF3_C,Q8G4L3,58,143
PF00707,IF3_C,D1BR92,88,173
PF00707,IF3_C,D7BP40,71,156
PF00707,IF3_C,D6ZHQ5,96,181
PF00707,IF3_C,C7MEI5,83,167
PF00707,IF3_C,C5CAQ0,131,216
PF00707,IF3_C,IF3,77,162
PF00707,IF3_C,Q6ADC7,131,216
