accession,domain_number,subaccession,domain_begin,domain_end
PF18481,DUF5616,A0A0S6W5D3,84,223
PF18481,DUF5616,G3J1G4,75,214
PF18481,DUF5616,Q2S1M9,79,218
PF18481,DUF5616,A0A0U4C2F2,85,224
PF18481,DUF5616,A0A142YPA1,107,242
PF18481,DUF5616,A0A142X9T8,84,219
PF18481,DUF5616,A0A098LDB8,84,219
PF18481,DUF5616,R4JY30,84,222
PF17472,DUF5425,Y3020,22,97
PF17472,DUF5425,Y2815,53,128
PF17261,DUF5327,A0A1X7G8D0,2,100
PF17261,DUF5327,A0A090KWQ1,1,95
PF17261,DUF5327,Q8Y968,1,87
PF17261,DUF5327,A0A0M2SZQ3,1,105
PF17261,DUF5327,N0AY98,1,86
PF17261,DUF5327,U5LGP5,1,93
PF17261,DUF5327,I3EBQ8,1,90
PF17261,DUF5327,A0A0F5HUE0,1,96
PF17261,DUF5327,A0AB94IRH5,1,108
PF17261,DUF5327,K6E7C9,1,99
PF17261,DUF5327,A0A098F508,1,89
PF17261,DUF5327,Q65DP1,1,102
PF17261,DUF5327,YWDI,1,105
PF17261,DUF5327,A0A0K0G6U4,1,103
PF17261,DUF5327,Q8EM33,1,111
PF17261,DUF5327,A0A0A1MNP0,1,105
PF17261,DUF5327,A0A024Q6T8,1,101
PF17261,DUF5327,A0A075JVY9,1,97
PF17261,DUF5327,K0J083,1,95
PF17261,DUF5327,I0JS81,1,103
PF17261,DUF5327,A0A024P4E4,1,99
PF17261,DUF5327,I8UA71,1,96
PF17261,DUF5327,Q9K699,1,100
PF17261,DUF5327,E6TY51,1,103
PF17261,DUF5327,A0A094WII8,1,100
PF17261,DUF5327,D3FPV2,1,96
PF17261,DUF5327,A0A060M6Y7,1,97
PF17261,DUF5327,Q5WB04,1,98
PF17261,DUF5327,A0A0B4REP0,1,88
PF17261,DUF5327,A0A098EHZ0,1,85
PF17261,DUF5327,Q814N3,1,95
PF17261,DUF5327,D5DWL9,1,105
PF11251,DUF3050,G0AAX1,23,267
PF11251,DUF3050,Q87U59,2,247
PF11251,DUF3050,D5SUA0,14,259
PF11251,DUF3050,E1X363,2,238
PF11251,DUF3050,A0LC71,26,275
PF11251,DUF3050,L0GWT6,3,251
PF11251,DUF3050,W0E4J4,3,252
PF11251,DUF3050,V4LBZ5,3,254
PF11251,DUF3050,I3Y874,3,251
PF11251,DUF3050,Q0A843,5,253
PF11251,DUF3050,B8GUD9,7,254
PF11251,DUF3050,D0LZR7,3,246
PF11251,DUF3050,K9WE54,6,250
PF11251,DUF3050,T1FJB6,39,289
PF11251,DUF3050,E8WZA5,17,262
PF11251,DUF3050,E8V8Q0,14,259
PF11251,DUF3050,I3ZC59,10,255
PF11251,DUF3050,G8NYY7,11,250
PF11251,DUF3050,C1F2F8,6,251
PF11251,DUF3050,A3U704,3,250
PF11251,DUF3050,F6GI56,4,251
PF11251,DUF3050,H8XNT8,4,251
PF11251,DUF3050,G8X505,4,251
PF11251,DUF3050,F0SDG3,5,252
PF11251,DUF3050,G2Z4K6,4,251
PF11251,DUF3050,I4AMU7,20,272
PF11251,DUF3050,G0L728,5,250
PF11251,DUF3050,A2U098,5,250
PF11251,DUF3050,T2KKZ3,5,250
PF11251,DUF3050,F0RD16,13,258
PF11251,DUF3050,L0G1D2,5,251
PF11251,DUF3050,G8R903,6,254
PF11251,DUF3050,H8KW18,6,252
PF11251,DUF3050,H1Y5S5,8,254
PF11251,DUF3050,C6XZG8,6,252
PF11251,DUF3050,C6VW55,6,252
PF11251,DUF3050,I0KER0,6,257
PF11251,DUF3050,F2IEK9,7,260
PF11251,DUF3050,H6KZU4,9,255
PF11251,DUF3050,A3HU09,6,252
PF11251,DUF3050,W8EUT9,11,257
PF11251,DUF3050,D2QXW0,22,268
PF11251,DUF3050,C9Z094,14,256
PF11251,DUF3050,Q2JBD0,14,257
PF11251,DUF3050,A4X704,14,257
PF11251,DUF3050,C7Q7H2,16,259
PF11251,DUF3050,F0SGN8,8,254
PF11251,DUF3050,L0D6Q3,5,251
PF13799,DUF4183,Q81DI5,203,275
PF13799,DUF4183,A8MM01,12,84
PF13799,DUF4183,Q24YH7,25,97
PF13799,DUF4183,A8MM01,842,914
PF13799,DUF4183,Q24YH7,882,954
PF13799,DUF4183,C0ZKL3,57,127
PF13799,DUF4183,A8MM02,35,111
PF13799,DUF4183,C0ZKL4,21,91
PF13799,DUF4183,L0EG94,33,114
PF13799,DUF4183,Q5KZ18,33,114
