domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
DUF6761,A0A0M2PS08,81,65,65,80.25,100.0
DUF6761,K9UQU4,81,65,65,80.25,100.0
DUF6761,K9TFF5,82,64,64,78.05,100.0
DUF6761,K9W329,81,64,64,79.01,100.0
DUF6761,A0A0M1JNL7,83,65,65,78.31,100.0
DUF6761,A0A3N6NAY4,83,64,64,77.11,100.0
DUF6761,K9V394,83,65,65,78.31,100.0
DUF6761,A0A1T1CZC0,83,60,60,72.29,100.0
DUF6761,A0A4Y3G812,83,65,65,78.31,100.0
DUF6761,Q7V6Q0,83,74,74,89.16,100.0
DUF6761,A3Z319,83,76,76,91.57,100.0
DUF6761,Q46K49,83,76,76,91.57,100.0
DUF6761,A9BAZ4,85,65,65,76.47,100.0
DUF6761,Q7VBK8,85,65,65,76.47,100.0
DUF6761,A3PDL7,83,65,65,78.31,100.0
DUF6761,A5GU91,83,79,78,93.98,98.73
DUF6761,A0A2P7EEV7,83,78,78,93.98,100.0
DUF6761,B5IMV6,83,75,75,90.36,100.0
DUF6761,A0A1J0P879,83,65,65,78.31,100.0
DUF6761,A3YYM2,83,77,77,92.77,100.0
DUF6761,A0A1U7INP2,81,65,65,80.25,100.0
DUF7100,C1HA19,334,331,331,99.1,100.0
DUF7100,C1G6I2,334,331,331,99.1,100.0
DUF3570,D4ZJW3,429,429,427,99.53,99.53
DUF3570,A1S682,444,441,441,99.32,100.0
DUF3570,Q8EF84,422,393,393,93.13,100.0
DUF3570,Q085T6,422,418,418,99.05,100.0
DUF3570,G4QGK9,426,400,400,93.9,100.0
DUF3570,K6YZR3,420,396,396,94.29,100.0
DUF3570,B1Y3C3,426,391,391,91.78,100.0
DUF3570,M4U135,402,399,399,99.25,100.0
DUF3570,D5BWL1,463,479,463,100.0,96.66
DUF3570,Q3JBS1,463,451,438,94.6,97.12
DUF3570,G4T282,505,558,505,100.0,90.5
DUF3570,F9ZZ66,519,531,519,100.0,97.74
DUF3570,F9ZYS5,400,383,376,94.0,98.17
DUF3570,Q604X6,467,479,467,100.0,97.49
DUF3570,Q21LI8,450,415,415,92.22,100.0
DUF3570,E1SRZ7,417,415,415,99.52,100.0
DUF1462,D5DV79,92,97,92,100.0,94.85
DUF1462,U5LF39,92,96,92,100.0,95.83
DUF1462,N0AXV6,92,97,92,100.0,94.85
DUF1462,Q8Y4P2,91,97,91,100.0,93.81
DUF1462,Q5KVP1,93,98,93,100.0,94.9
DUF1462,A0A6L7HPR2,94,98,94,100.0,95.92
DUF1462,Q65FC7,92,97,92,100.0,94.85
DUF1462,F2F6P5,91,96,91,100.0,94.79
DUF1462,Q5HQM5,94,101,94,100.0,93.07
DUF1462,Q2FZW1,94,100,94,100.0,94.0
DUF1462,B9EAK9,92,99,92,100.0,92.93
DUF1462,Q8ENX1,92,97,92,100.0,94.85
DUF1462,I0JQ29,92,96,92,100.0,95.83
DUF1462,C0ZKT4,90,96,90,100.0,93.75
DUF1462,D3FZ03,91,96,91,100.0,94.79
DUF1462,Q5WDT8,92,98,92,100.0,93.88
DUF1462,E6U2D9,93,97,93,100.0,95.88
DUF1462,Q9K7E6,91,96,91,100.0,94.79
DUF1843,E8UZK6,51,51,50,98.04,98.04
DUF1843,E8UZK7,50,50,50,100.0,100.0
DUF1843,E8UZK6,49,47,47,95.92,100.0
DUF1843,Q63NT7,51,49,49,96.08,100.0
DUF1843,Q63NT6,51,49,49,96.08,100.0
DUF1843,I3TK60,51,48,48,94.12,100.0
DUF1843,Q63NT8,51,50,50,98.04,100.0
DUF1806,Q8ENJ7,111,108,106,95.5,98.15
DUF1806,I0JQG5,112,109,107,95.54,98.17
DUF1806,E6TY58,111,108,106,95.5,98.15
DUF1806,U5LGQ6,111,108,106,95.5,98.15
DUF1806,Q5WG67,111,108,106,95.5,98.15
DUF1806,D3FST3,111,108,106,95.5,98.15
DUF1806,Q9K7P2,111,108,106,95.5,98.15
DUF1806,B9E8N4,113,110,108,95.58,98.18
DUF1806,Q2G0K9,114,111,109,95.61,98.2
DUF1806,Q5HRH9,114,111,109,95.61,98.2
DUF1806,A0A2B6BYJ5,108,109,103,95.37,94.5
DUF1806,N0B1N4,111,108,106,95.5,98.15
DUF1806,Q5L2Y7,111,108,106,95.5,98.15
DUF1806,D5DQA5,111,108,106,95.5,98.15
DUF1806,L0A5L6,111,108,106,95.5,98.15
DUF1806,L0EEZ9,111,108,106,95.5,98.15
DUF1806,Q67J84,114,127,109,95.61,85.83
DUF1806,C8WUT1,111,118,111,100.0,94.07
DUF1806,E6SHB0,104,101,99,95.19,98.02
DUF1806,Q65IG7,111,108,106,95.5,98.15
DUF5616,T0MWP5,138,219,138,100.0,63.01
DUF5616,Q97IN4,138,151,138,100.0,91.39
DUF5616,A0A109RNS9,138,222,138,100.0,62.16
DUF5616,L7VR94,138,151,138,100.0,91.39
DUF5616,A0A0L6TWD6,138,150,138,100.0,92.0
DUF5616,U2EBI9,138,144,132,95.65,91.67
DUF5616,V7I224,138,151,138,100.0,91.39
DUF5616,L1Q371,138,230,138,100.0,60.0
DUF5616,A9KIG4,138,151,138,100.0,91.39
DUF5616,H7ELW1,139,144,132,94.96,91.67
DUF5616,U5MUS2,138,144,132,95.65,91.67
DUF5616,A0A099S5P2,138,144,132,95.65,91.67
DUF5616,A0A084JA56,138,150,132,95.65,88.0
DUF5616,D9SKB5,138,230,138,100.0,60.0
DUF5616,W6S0C5,138,144,132,95.65,91.67
DUF5616,E9SAY9,138,144,138,100.0,95.83
DUF5616,G5GKC0,138,136,132,95.65,97.06
DUF5616,E6WYI3,139,218,139,100.0,63.76
DUF5616,Q5JDK5,136,209,136,100.0,65.07
DUF5616,Q8U0C7,136,141,136,100.0,96.45
DUF5616,Q6M0Q8,136,214,136,100.0,63.55
DUF5616,C6A0J2,136,158,136,100.0,86.08
DUF5616,D5E7D4,141,152,141,100.0,92.76
DUF5616,F7XPJ2,141,146,141,100.0,96.58
DUF5616,L0KY42,141,139,135,95.74,97.12
DUF5616,D7E6K0,141,139,135,95.74,97.12
DUF5616,Q8TKZ0,145,143,139,95.86,97.2
DUF5616,A0B6M0,139,176,139,100.0,78.98
DUF5616,G7WP24,139,144,139,100.0,96.53
DUF5616,F4BT25,139,185,139,100.0,75.14
DUF5616,O27722,138,147,138,100.0,93.88
DUF5616,F0TA11,145,155,145,100.0,93.55
DUF5616,U6EEA4,145,154,145,100.0,94.16
DUF5616,E3GZ17,143,151,143,100.0,94.7
DUF5616,B1L763,135,184,135,100.0,73.37
DUF5616,F8AE42,138,224,138,100.0,61.61
DUF5616,F2NE42,139,150,139,100.0,92.67
DUF5616,A0LEG0,139,216,139,100.0,64.35
DUF5616,A0A0D2HZ79,137,169,137,100.0,81.07
DUF5616,E1QDV3,139,145,133,95.68,91.72
DUF5616,A1RWQ0,144,236,144,100.0,61.02
DUF5616,E0SR08,142,179,142,100.0,79.33
DUF5616,A0A0F6W1W9,139,151,139,100.0,92.05
DUF5616,B1ZRA9,139,152,139,100.0,91.45
DUF5616,H6L787,139,152,139,100.0,91.45
DUF5616,A1ZSY9,139,152,139,100.0,91.45
DUF5616,A0A150AC21,139,152,139,100.0,91.45
DUF5616,A0A0D6TJ38,139,144,139,100.0,96.53
DUF5616,V6SKE0,139,151,139,100.0,92.05
DUF5616,F2IB69,139,151,139,100.0,92.05
DUF5616,A0A0M8MB67,139,155,139,100.0,89.68
DUF5616,A0A0A2LVX8,139,154,139,100.0,90.26
DUF5616,A0A162ZHV4,139,152,139,100.0,91.45
DUF5616,A0A023BZ70,139,152,139,100.0,91.45
DUF5616,A0A0S6W362,139,151,139,100.0,92.05
DUF5616,A0A0S6W5D3,139,152,139,100.0,91.45
DUF5616,G3J1G4,139,224,139,100.0,62.05
DUF5616,Q2S1M9,139,223,139,100.0,62.33
DUF5616,A0A0U4C2F2,139,150,139,100.0,92.67
DUF5616,A0A142YPA1,135,151,135,100.0,89.4
DUF5616,A0A142X9T8,135,148,135,100.0,91.22
DUF5616,A0A098LDB8,135,221,135,100.0,61.09
DUF5616,R4JY30,138,151,138,100.0,91.39
DUF5327,I3EBQ8,89,47,47,52.81,100.0
DUF3050,G0AAX1,244,251,244,100.0,97.21
DUF3050,Q87U59,245,249,245,100.0,98.39
DUF3050,D5SUA0,245,248,244,99.59,98.39
DUF3050,E1X363,236,240,236,100.0,98.33
DUF3050,A0LC71,249,251,245,98.39,97.61
DUF3050,L0GWT6,248,250,246,99.19,98.4
DUF3050,W0E4J4,249,247,246,98.8,99.6
DUF3050,V4LBZ5,251,254,247,98.41,97.24
DUF3050,I3Y874,248,248,245,98.79,98.79
DUF3050,Q0A843,248,250,246,99.19,98.4
DUF3050,B8GUD9,247,246,245,99.19,99.59
DUF3050,D0LZR7,243,255,243,100.0,95.29
DUF3050,K9WE54,244,253,244,100.0,96.44
DUF3050,T1FJB6,250,256,250,100.0,97.66
DUF3050,E8WZA5,245,252,245,100.0,97.22
DUF3050,E8V8Q0,245,254,245,100.0,96.46
DUF3050,I3ZC59,245,252,244,99.59,96.83
DUF3050,G8NYY7,239,252,239,100.0,94.84
DUF3050,C1F2F8,245,254,245,100.0,96.46
DUF3050,A3U704,247,253,247,100.0,97.63
DUF3050,F6GI56,247,256,247,100.0,96.48
DUF3050,H8XNT8,247,256,247,100.0,96.48
DUF3050,G8X505,247,252,247,100.0,98.02
DUF3050,F0SDG3,247,252,247,100.0,98.02
DUF3050,G2Z4K6,247,251,247,100.0,98.41
DUF3050,I4AMU7,252,270,252,100.0,93.33
DUF3050,G0L728,245,258,245,100.0,94.96
DUF3050,A2U098,245,256,245,100.0,95.7
DUF3050,T2KKZ3,245,257,245,100.0,95.33
DUF3050,F0RD16,245,266,245,100.0,92.11
DUF3050,L0G1D2,246,257,246,100.0,95.72
DUF3050,G8R903,248,261,248,100.0,95.02
DUF3050,H8KW18,246,255,246,100.0,96.47
DUF3050,H1Y5S5,246,261,246,100.0,94.25
DUF3050,C6XZG8,246,253,246,100.0,97.23
DUF3050,C6VW55,246,257,246,100.0,95.72
DUF3050,I0KER0,251,261,251,100.0,96.17
DUF3050,F2IEK9,253,263,253,100.0,96.2
DUF3050,H6KZU4,246,255,246,100.0,96.47
DUF3050,A3HU09,246,257,246,100.0,95.72
DUF3050,W8EUT9,246,254,246,100.0,96.85
DUF3050,D2QXW0,246,268,246,100.0,91.79
DUF3050,C9Z094,242,247,242,100.0,97.98
DUF3050,Q2JBD0,243,253,243,100.0,96.05
DUF3050,A4X704,243,252,243,100.0,96.43
DUF3050,C7Q7H2,243,259,243,100.0,93.82
DUF3050,F0SGN8,246,260,246,100.0,94.62
DUF3050,L0D6Q3,246,257,246,100.0,95.72
DUF4183,Q81DI5,72,78,72,100.0,92.31
DUF4183,A8MM01,72,1002,72,100.0,7.19
DUF4183,Q24YH7,72,1028,72,100.0,7.0
DUF4183,A8MM01,72,1002,72,100.0,7.19
DUF4183,Q24YH7,72,1028,72,100.0,7.0
DUF4183,C0ZKL3,70,79,70,100.0,88.61
DUF4183,A8MM02,76,92,76,100.0,82.61
DUF4183,C0ZKL4,70,84,70,100.0,83.33
DUF4183,L0EG94,81,97,81,100.0,83.51
DUF4183,Q5KZ18,81,101,81,100.0,80.2
